,samples,nm_class,slices,fold
23,a876398c-5b1d-444f-a360-5fe2db697480,Breast-AdenoCA,4,10
24,f848b66f-bd9e-4fba-afd4-eb58848d1ef4,Breast-AdenoCA,5,10
25,e5593865-5f8e-4a4c-b36f-73fbe64d66da,Breast-AdenoCA,6,10
26,1eb62abc-7928-405b-84cc-f091ca5347b2,Breast-AdenoCA,7,10
27,dabb5a94-9706-4429-8db0-c328e2004340,Breast-AdenoCA,8,10
28,ec4d4cbc-d5d1-418d-a292-cad9576624fd,Breast-AdenoCA,9,10
30,8f558713-f32b-403b-aedf-c79efeb41c67,Breast-AdenoCA,1,10
31,fc6d77a9-121b-48ab-a899-713c3d1319a2,Breast-AdenoCA,2,10
32,987d41ee-6bab-490c-b0f2-bf28c0089de9,Breast-AdenoCA,3,10
33,d8fbb398-d1da-4444-984a-22c8523625da,Breast-AdenoCA,4,10
34,f39cc911-36a7-4c06-9e91-4ad86281db3d,Breast-AdenoCA,5,10
35,43f7a2e0-fec9-4e43-872d-18c6c946fa17,Breast-AdenoCA,6,10
37,4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9,Breast-AdenoCA,7,10
38,e8392f20-c9e3-4649-b64f-5b266c393a76,Breast-AdenoCA,8,10
39,fb9135d9-2acf-41dd-8552-359e6b8c9470,Breast-AdenoCA,9,10
42,47312f61-5ef4-4f25-9320-8fbb4758790e,Breast-AdenoCA,1,10
44,71fda5a9-7049-406f-9348-2c24f7ddf5f4,Breast-AdenoCA,2,10
45,e55f338f-97e2-4394-ae23-c92606069485,Breast-AdenoCA,3,10
46,cc4f9175-a8c8-424a-99d7-8bd11cae0e52,Breast-AdenoCA,4,10
47,13d05f7a-e16a-40ef-9a15-21257da2cf89,Breast-AdenoCA,5,10
48,d5372745-95cf-4572-a6e7-e7f5b796911a,Breast-AdenoCA,6,10
49,aacaba97-ecde-440b-aae0-0e9c608c4b24,Breast-AdenoCA,7,10
50,25c76a8f-77c0-4650-bddf-45ed0c10a2e6,Breast-AdenoCA,8,10
51,1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa,Breast-AdenoCA,9,10
53,c61ded54-f80e-4da8-b1d8-e22551c96118,Breast-AdenoCA,1,10
54,c67409b2-ac25-42a0-8543-4636ef132fe4,Breast-AdenoCA,2,10
55,6d7f44df-e9f0-4542-a6d8-d14ee7804002,Breast-AdenoCA,3,10
56,a6c14ebc-81a2-44f7-af87-2b7ec85e5696,Breast-AdenoCA,4,10
57,07b5141f-ac79-439b-883b-b0183bbe7ff5,Breast-AdenoCA,5,10
59,2290b078-6a5b-4c83-9dfb-b525bbf14e4e,Breast-AdenoCA,6,10
60,36d1a85e-a09b-4537-86e0-eaf1eb03aed8,Breast-AdenoCA,7,10
61,15f90ef0-831b-40a3-98bd-ec226a9e8b26,Breast-AdenoCA,8,10
62,74039acd-5aca-4c65-818c-3b577d295be0,Breast-AdenoCA,9,10
64,97064332-1d4f-4571-93ff-354ffe6d7df9,Breast-AdenoCA,1,10
65,8e03e773-5557-4e78-889b-4710c515378f,Breast-AdenoCA,2,10
66,41f140b8-72b9-4ae3-8b25-6144d9f94d0f,Breast-AdenoCA,3,10
67,30dbe353-86d5-40ed-84c2-dbddf7beb17b,Breast-AdenoCA,4,10
68,2b000af3-2c9d-4eaa-af3f-8101b7425c37,Breast-AdenoCA,5,10
69,546b982f-60d9-43df-9761-09369afbee2d,Breast-AdenoCA,6,10
70,6c8e9197-fd16-4fed-bfda-e349cab26314,Breast-AdenoCA,7,10
71,eddfbfb9-3ae8-449b-b870-46062a2571c1,Breast-AdenoCA,8,10
72,9032b7fe-e38a-4641-a45e-67041668adc4,Breast-AdenoCA,9,10
74,9ddf2119-a222-4fa5-a9f3-0bec7eeea36b,Breast-AdenoCA,1,10
75,fe04d042-a4cc-4a14-8197-415ea40951aa,Breast-AdenoCA,2,10
76,27f87d1e-2c32-4beb-9677-62f7a286673d,Breast-AdenoCA,3,10
77,f8f749b7-547d-49fa-9da2-44eed962b6fd,Breast-AdenoCA,4,10
78,73936e8b-c893-4afd-bd1f-be90c06a4869,Breast-AdenoCA,5,10
79,25e4cad7-2403-4992-9cbc-433574673549,Breast-AdenoCA,6,10
80,db45d81f-695c-4f99-beea-6dbec1ff47fc,Breast-AdenoCA,7,10
81,467ef778-f481-44f3-9768-b9900252d2ba,Breast-AdenoCA,8,10
82,7b08e810-f3c9-4155-ac11-f45a3a4f8b41,Breast-AdenoCA,9,10
84,6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01,Breast-AdenoCA,1,10
86,8691c87f-2468-44bb-a670-3dccd6da33c6,Breast-AdenoCA,2,10
87,d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d,Breast-AdenoCA,3,10
88,110b5f05-ded7-45ec-b0f6-a941c92d77dd,Breast-AdenoCA,4,10
89,aa58c09a-7799-4675-8310-d270224b163e,Breast-AdenoCA,5,10
90,987528ac-437a-4eb8-a335-4f2076d5c006,Breast-AdenoCA,6,10
91,13c312ec-0add-4758-ab8d-c193e2e08c6d,Breast-AdenoCA,7,10
92,5b7d5767-2037-4175-aec9-886776343181,Breast-AdenoCA,8,10
93,b752b444-f033-4be4-9d24-e5e80b4181af,Breast-AdenoCA,9,10
95,84c77098-03d0-4b22-afb1-797703e85c6c,Breast-AdenoCA,1,10
96,4d409156-3a36-4c63-9ad6-b6af34f27b06,Breast-AdenoCA,2,10
97,ddc7377d-82c3-480a-be3c-3d1da52c77d4,Breast-AdenoCA,3,10
98,a85cf239-ff51-46e7-9b88-4c2cb49c66b9,Breast-AdenoCA,4,10
99,207f8a42-5b05-4876-b0ae-ebfaeea27844,Breast-AdenoCA,5,10
100,ea43434b-197e-48ac-ae2e-46bc7f3776de,Breast-AdenoCA,6,10
101,01658141-8398-4585-9f0f-8355dd9b0604,Breast-AdenoCA,7,10
102,7456abd5-303e-4e6f-bf4e-47efefc7310f,Breast-AdenoCA,8,10
103,f6114c69-71a1-47d5-9b28-b0227b1872f7,Breast-AdenoCA,9,10
105,74b57d2c-a83f-4798-b86b-a533975e4cc0,Breast-AdenoCA,1,10
106,f69e5057-eda6-4391-ba9a-aedbf6b572da,Breast-AdenoCA,2,10
107,6e839eaf-1dbb-43f5-8846-c980e05540c7,Breast-AdenoCA,3,10
109,2da2b745-068d-408c-9163-3b3a78d4aaed,Breast-AdenoCA,4,10
110,3585e133-b3c1-4d90-b5f2-2b867e0ae0ec,Breast-AdenoCA,5,10
111,1c0e384f-7254-4afe-93c0-b3fc6c6a7894,Breast-AdenoCA,6,10
112,e7dc7492-3a84-49c7-8dea-8f508b53dc40,Breast-AdenoCA,7,10
113,9c70688d-6e43-4520-9262-eaae4e4d597d,Breast-AdenoCA,8,10
114,9ff21093-58d7-4b69-aade-c242a383ea56,Cervix-SCC,9,10
116,b3b3a27c-ee9a-42af-a6d1-9af5970a98b9,Cervix-SCC,1,10
117,07d20658-3db4-47e7-877b-66536266edfc,Cervix-SCC,2,10
118,945e6808-2887-4f32-ac32-8f9e00353bf6,Cervix-SCC,3,10
119,7dc3e035-c7ae-4164-a62b-9c2460812b05,Cervix-SCC,4,10
120,f658c350-fb89-4268-8a59-a07e365f4221,Cervix-SCC,5,10
122,7bc3209f-b349-49bf-9b3d-44ef870b586f,Cervix-SCC,6,10
123,43be43cb-a367-4a74-94e4-973acafcf576,Cervix-SCC,7,10
124,8be2b0f5-7bad-4720-b13c-e95b32bdb933,Cervix-SCC,8,10
125,06dad93a-4b67-49b3-8fa5-f2546e22bae7,Cervix-SCC,9,10
127,0d31a44f-1fc5-43a2-9633-36c4e650d3d2,Cervix-SCC,1,10
129,801e67c8-c506-410a-bdf0-856a66e974f4,Cervix-SCC,2,10
130,e07991a4-0901-4ed1-8704-aa376565d862,Cervix-SCC,3,10
131,047f9e4d-86b5-4943-aef5-68199bf29e8c,Cervix-SCC,4,10
132,a67f4531-99ef-43df-82f5-f6abc4b11826,Cervix-SCC,5,10
133,0f6b355e-3898-4be6-be97-da0c3840a4ed,Cervix-SCC,6,10
134,dc505248-ed04-4f77-a7c6-3fefbc5df27b,Lymph-CLL,7,10
135,04b570c2-3224-4e9b-81cc-089b4a7ff07a,Lymph-CLL,8,10
136,21e7e43e-f9b1-4351-a6d9-b9cd06d15f68,Lymph-CLL,9,10
138,3e8a2c90-e747-4a22-bc9e-0b062479fec2,Lymph-CLL,1,10
139,a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3,Lymph-CLL,2,10
140,66b4a1f3-480f-4050-96ac-920c1c080864,Lymph-CLL,3,10
141,39a5d94d-e8c8-4057-be96-362ffbafb94d,Lymph-CLL,4,10
142,b7722577-f200-4dec-97f6-4fab3a9ba52d,Lymph-CLL,5,10
143,79524d64-8f4a-4889-b345-33198808b9de,Lymph-CLL,6,10
144,7b296706-b535-45a0-9a8e-4a34a8c33bb5,Lymph-CLL,7,10
145,ffa976f0-aa60-4867-842e-361afa7d68ac,Lymph-CLL,8,10
146,1de83d45-8492-4b83-9055-a9f43b823f91,Lymph-CLL,9,10
148,9c730cfb-3fd6-428a-a0a4-c061ca5db06c,Lymph-CLL,1,10
149,31a70598-33be-4f09-9990-bd7594467802,Lymph-CLL,2,10
150,50f4d836-79a9-4bc7-a63a-7aa29e41d418,Lymph-CLL,3,10
151,140d6ef7-0217-4d16-9add-215d0d14ba06,Lymph-CLL,4,10
152,367fdef3-d7af-4996-932f-cc5087e843dc,Lymph-CLL,5,10
153,ad92f17f-11e6-49bd-9835-6b2f47053485,Lymph-CLL,6,10
154,c569b867-dadd-4591-af17-7e9b74699561,Lymph-CLL,7,10
155,537cccf2-fb25-448b-813e-ca5d5642b910,Lymph-CLL,8,10
156,8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6,Lymph-CLL,9,10
158,2a7f6aac-8f94-4815-8b94-0ea7db71135c,Lymph-CLL,1,10
159,1193a9c4-5aab-4cd7-a690-60c96bd1172d,Lymph-CLL,2,10
160,22cd3875-a123-4f0d-8cd1-371958208ad6,Lymph-CLL,3,10
161,d5423a93-0a72-43cf-a7ae-9011f47553c7,Lymph-CLL,4,10
162,5f53bcda-2fd3-4574-9cc2-5efe353372b2,Lymph-CLL,5,10
163,e1f0c565-6ed3-4e42-bc3e-c7b0003e837a,Lymph-CLL,6,10
164,3f72f750-5666-44e7-acaf-a912d89475be,Lymph-CLL,7,10
165,c642b9cc-bdb1-4796-9692-8be92398be17,Lymph-CLL,8,10
166,05da3161-1444-4188-914d-19762de3a443,Lymph-CLL,9,10
168,aeeb01b4-790e-4929-bd59-6aad837603b1,Lymph-CLL,1,10
169,a83e247a-8f65-4be4-9c6e-a72c4abffae8,Lymph-CLL,2,10
170,91397d9c-3120-407f-8847-74b356943469,Lymph-CLL,3,10
171,616ff577-c5c3-432e-a857-f29901de119c,Lymph-CLL,4,10
172,c00d925a-ca4d-4561-a8f2-d4542f218086,Lymph-CLL,5,10
173,767517f2-f94c-44bb-9af6-36b662b166ef,Lymph-CLL,6,10
174,ca49fdb1-d55a-427c-9819-90980dcd956f,Lymph-CLL,7,10
175,513bafce-375c-49b0-ae75-6c607abd05d8,Lymph-CLL,8,10
176,a1724132-f95c-4622-8987-fe3183b9dce3,Lymph-CLL,9,10
178,f1fdacf3-2bb5-400c-895d-ec7f472fa0d4,Lymph-CLL,1,10
179,19cd4360-8392-4bc2-ae88-fdc1335d886b,Lymph-CLL,2,10
180,631eedb3-dbd1-4606-90e1-ea91b9a77a5a,Lymph-CLL,3,10
181,7d52a9e7-b5a9-4519-96fd-e8be42a7890c,Lymph-CLL,4,10
182,dabdd983-a819-410e-bfb8-5c66a66cf5ab,Lymph-CLL,5,10
183,8c4038b6-c02a-46db-9514-c13b88d9bf48,Lymph-CLL,6,10
184,eba6d269-27f8-4e50-b59a-5d639bdd5cff,Lymph-CLL,7,10
185,4b7a704b-e516-4275-be11-45cc935237e2,Lymph-CLL,8,10
186,c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf,Lymph-CLL,9,10
188,f266899a-1dab-4226-a965-bc1327c64080,Lymph-CLL,1,10
189,915cbb43-9e00-433d-818f-531011bea57e,Lymph-CLL,2,10
190,3de261ea-6478-4f96-8ca1-30be130e945f,Lymph-CLL,3,10
191,132f7f2a-b902-4343-aa08-cf6a7af10b9a,Lymph-CLL,4,10
192,0b6cd7df-6970-4d60-b7b5-85002a7d8781,Lymph-CLL,5,10
193,f5c8f98a-c34a-49e8-a655-d8f29487b55c,Lymph-CLL,6,10
194,08f7812b-0d74-42ba-985b-d0a027e8a80c,Lymph-CLL,7,10
195,7f7e007e-4b06-4328-b116-6dcdb2ad8181,Lymph-CLL,8,10
196,6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb,Lymph-CLL,9,10
198,90de4296-0223-4b9f-8abb-6db278bfc932,Lymph-CLL,1,10
199,9e99b8d9-6f0d-4fe0-9c1e-d286c0714909,Lymph-CLL,2,10
200,d88296ac-bb0d-47ab-9051-6c358f0af780,Lymph-CLL,3,10
201,ea4a5ca7-86f9-47c7-81be-0c2c669a999f,Lymph-CLL,4,10
202,8cce153d-953d-40c5-976b-60f6a143608c,Lymph-CLL,5,10
203,ebc1a26b-9582-4756-acd5-b02d1152319d,Lymph-CLL,6,10
204,2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,Lymph-CLL,7,10
205,43d630aa-3890-401c-bf56-e3a9f325734f,Lymph-CLL,8,10
206,31f02f48-44a4-445e-ac3d-e9bf3d8d25a2,ColoRect-AdenoCA,9,10
208,b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d,ColoRect-AdenoCA,1,10
209,10ad692b-4c3d-42de-9b5e-4968441388b3,ColoRect-AdenoCA,2,10
210,93ff786e-0165-4b02-8d27-806d422e93fc,ColoRect-AdenoCA,3,10
211,154f80bd-984c-4792-bb89-20c4da0c08e0,ColoRect-AdenoCA,4,10
212,8a929c55-35a6-4645-bb70-4b85d281b139,ColoRect-AdenoCA,5,10
213,f38b5d2e-5cab-45c7-bb0a-38b2efc5c156,ColoRect-AdenoCA,6,10
214,00aa769d-622c-433e-8a8a-63fb5c41ea42,ColoRect-AdenoCA,7,10
215,42d20028-0ddc-4dac-9f05-d674f8915f21,ColoRect-AdenoCA,8,10
216,711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b,ColoRect-AdenoCA,9,10
218,d3d65db3-36f9-41c7-8e5e-1683ce94dfcb,ColoRect-AdenoCA,1,10
219,d9690a27-bb02-498e-b15c-ee76e31d16ee,ColoRect-AdenoCA,2,10
220,492b4e58-12e2-47b2-bd47-28f8607072fa,ColoRect-AdenoCA,3,10
221,3c019b2f-52ec-40a8-99b5-98c1423ce627,ColoRect-AdenoCA,4,10
222,d3daf373-1485-455e-a0a1-8e33d215d623,ColoRect-AdenoCA,5,10
223,31e63f89-a6a9-40fb-823d-f41587bd73d8,ColoRect-AdenoCA,6,10
224,a64000df-16e5-4b88-865f-5c680adf60eb,ColoRect-AdenoCA,7,10
225,05486349-24a4-4931-bf5f-c9fefe369af2,ColoRect-AdenoCA,8,10
226,303abbe5-4155-4a0d-bc3b-f8995261ca52,ColoRect-AdenoCA,9,10
228,4cfb0aee-6661-478a-8694-9d8ba15e46b7,ColoRect-AdenoCA,1,10
229,b6b6e1d3-c592-4836-bdad-d53af2dbcc9a,ColoRect-AdenoCA,2,10
230,b2afbcba-d67d-43f1-be3b-05f3a5836ec0,ColoRect-AdenoCA,3,10
231,6051f40a-99e5-4461-9255-0e70d757b4d5,ColoRect-AdenoCA,4,10
232,ec43c4b5-fb72-4a4a-af03-10c2d05ff159,ColoRect-AdenoCA,5,10
233,2182ce2c-5941-4b65-9419-fc7966d5e6d5,ColoRect-AdenoCA,6,10
234,9e5f0a23-e184-4611-b42b-e882dcf23acd,ColoRect-AdenoCA,7,10
235,f4b9d98f-7b76-4eaa-9595-10b0973d5ff7,ColoRect-AdenoCA,8,10
236,e3ef5cad-4d6e-4f04-babb-a908ee02644b,ColoRect-AdenoCA,9,10
238,55345803-83d4-4fdb-b0ee-328753801da1,ColoRect-AdenoCA,1,10
239,080ecc31-756a-4a1b-a51e-d632ac8219f7,ColoRect-AdenoCA,2,10
240,85e29049-a5e8-49fa-a576-e113c7b2c2e3,ColoRect-AdenoCA,3,10
241,63bc376e-5a3d-44fd-8d77-686dfc41e458,ColoRect-AdenoCA,4,10
242,a0f94565-9169-49ee-8e6a-21bdc43d9de6,ColoRect-AdenoCA,5,10
243,66701395-5a53-41bb-866b-3bbf08bc33ab,ColoRect-AdenoCA,6,10
244,0980e7fd-051d-45e9-9ca6-2baf073da4e8,ColoRect-AdenoCA,7,10
245,6ca5c1bb-275b-4d05-948a-3c6c7d03fab9,ColoRect-AdenoCA,8,10
246,d0a0d845-32e2-4590-b909-29bd27b92900,ColoRect-AdenoCA,9,10
248,fc453f67-6623-4e8c-b519-0bd79e4d4651,ColoRect-AdenoCA,1,10
249,2cdc4cce-0877-4ec1-85f5-20c909912e65,ColoRect-AdenoCA,2,10
250,bd403458-5154-488b-931a-a7e737a6bf8c,Lymph-BNHL,3,10
251,fa676301-902f-473f-8313-5bff34ae549a,Lymph-BNHL,4,10
252,aa847c3d-d3a7-46aa-a81b-db5099a458fb,Lymph-BNHL,5,10
253,e89e9c69-ffcd-4a4c-818d-1dee43ddc76a,Lymph-BNHL,6,10
254,a29278af-7ecf-403e-b6a9-623ea7879d05,Lymph-BNHL,7,10
255,897a4500-6fb8-4e81-aa07-021a26d632fb,Lymph-BNHL,8,10
256,1b1780d5-06da-40ee-9e15-02631a68027b,Lymph-BNHL,9,10
265,39520be3-a2af-4189-acf4-9d239363333a,CNS-GBM,1,10
266,d1132127-1250-43af-9c16-425798a3d1a7,CNS-GBM,2,10
267,a8f86b64-914c-4d89-897b-33bcdd1759f7,CNS-GBM,3,10
268,82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6,CNS-GBM,4,10
269,6de41ac1-229b-40b9-a494-5588c284351d,CNS-GBM,5,10
270,41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f,CNS-GBM,6,10
271,2fdab641-d73b-4f9a-aa4c-c1944f131a69,CNS-GBM,7,10
272,0332b017-17d5-4083-8fc4-9d6f8fdbbbde,CNS-GBM,8,10
273,914421d2-898e-433e-bb66-b1710eaae2c7,CNS-GBM,9,10
275,2ce48f01-2f61-49d9-a56a-7438bf4a37d7,CNS-GBM,1,10
276,c27290e4-6835-448a-abdc-df8ddd5f4630,CNS-GBM,2,10
277,65723119-bdfe-46f0-b629-c171023abd71,CNS-GBM,3,10
278,fca08ee9-b480-4dc7-be56-f1eb03b56f7c,CNS-GBM,4,10
279,d60f54f5-b154-42c4-99fb-cea4e7a33dc7,CNS-GBM,5,10
280,c065761d-f775-457f-bda0-4c7c257a701e,CNS-GBM,6,10
281,96e3db14-2bb1-4f68-aed6-5e794750c96e,CNS-GBM,7,10
282,b8151614-b08f-49a3-ab6f-2e780f765a17,CNS-GBM,8,10
283,4d7f2c74-862b-4aad-98e1-fa831f14a905,CNS-GBM,9,10
285,53dec97d-0464-4ffd-8e2e-95b2b9a03af0,CNS-GBM,1,10
286,04339769-517c-448d-a7ca-951f83608c60,CNS-GBM,2,10
287,374cbd87-428e-4509-85c1-b7d3302c30a0,CNS-GBM,3,10
288,f98de26b-c7d6-435d-81fa-1f1869da9087,CNS-GBM,4,10
289,5fd77ba9-5015-4d8b-86a0-582e5c76bdd6,CNS-GBM,5,10
290,b60392fb-43d9-4c9c-b91b-ded40492e61c,CNS-GBM,6,10
291,56ffaa35-814c-4c0b-b3c6-d4514d34fec2,CNS-GBM,7,10
292,b1e62d8e-24d2-4118-8cd0-3142acebdd5b,CNS-GBM,8,10
293,a8041e86-071e-46cd-8fb5-7ecdc1ab0553,Head-SCC,9,10
295,d4b80307-abbd-48bb-b52c-6dcd409699a2,Head-SCC,1,10
296,878a7fe7-20ff-4651-9587-b4d6fd42e929,Head-SCC,2,10
297,46d35b82-e1b7-4d35-be5e-3a70fd47e421,Head-SCC,3,10
298,c76f7fcc-2748-4b6d-805e-d21652dd5e3a,Head-SCC,4,10
299,dfa20d2d-1ba3-476a-b4b9-21d21470bee2,Head-SCC,5,10
300,7158c9fd-a633-4fef-aa23-bd285f2a87a8,Head-SCC,6,10
301,a0fe80e0-e3ac-485b-8a1a-4c80c101b874,Head-SCC,7,10
302,1aff91a6-1b0f-4575-8f4b-4e064a50b886,Head-SCC,8,10
303,d3709eea-ca2a-49ac-b79c-871a5473d450,Head-SCC,9,10
305,de8ef60b-4dbe-4aa8-adef-6f58cdfada29,Head-SCC,1,10
306,190eb791-383d-4e27-870d-e470630843e7,Head-SCC,2,10
307,8294a969-59a1-4d3b-895b-f07e96bf9f7a,Head-SCC,3,10
308,e2b5c926-491d-430d-8d9c-5c73d7752d1b,Head-SCC,4,10
309,c121de15-78f7-4698-91bf-fd0485c466c2,Head-SCC,5,10
310,ee963667-56b1-49bd-8896-e07b536d3014,Head-SCC,6,10
311,5046f1b4-9d95-4841-ba30-691fa44719a2,Head-SCC,7,10
312,7e584ff6-0b81-4f85-81da-b8117afee326,Head-SCC,8,10
313,feccc27e-5c2e-4339-8746-0945fee93c1e,Head-SCC,9,10
315,29fc38aa-f367-46a3-a14d-a5f657ad0caa,Head-SCC,1,10
316,6bbd66dd-efee-4d6e-b02f-f88e98526b82,Head-SCC,2,10
317,e52ffa79-557a-4024-81f3-f3826c227ec5,Head-SCC,3,10
318,ef673d3d-2031-4036-ba25-4bc7ef04075b,Head-SCC,4,10
319,b537bc07-9998-49f4-bbbe-5b617152bfd9,Head-SCC,5,10
320,dd67dec6-35dd-4efe-b913-ed4884855365,Head-SCC,6,10
321,81598359-24d5-4a8b-a6e6-7a6f94289119,Head-SCC,7,10
322,c0812962-a345-48b7-aec0-01336c2d1eed,Head-SCC,8,10
323,02c6a893-49c5-49d1-8eb1-195021e70d52,Head-SCC,9,10
325,1727e88b-df0a-4af2-9191-8c6061d98ad0,Head-SCC,1,10
326,0e6ca8dc-0f31-4675-95b1-5920576daeff,Head-SCC,2,10
327,ab923db7-54e8-4a50-b7fd-c2b4b300041e,Head-SCC,3,10
328,9988eb07-01f6-4f83-8699-bb63e0525f08,Head-SCC,4,10
329,c2124bb2-30e1-4093-9a8a-3a188a6dc0a9,Head-SCC,5,10
330,21205681-a0c7-48d0-81d4-0b7ef31158cf,Head-SCC,6,10
331,54e78de0-d357-4125-a904-ab35e461572b,Head-SCC,7,10
332,d25a4c65-9cb4-4611-909e-e68f93408d84,Head-SCC,8,10
333,b86e88e7-0d5f-4b32-a35f-dc97251ab990,Head-SCC,9,10
335,3e604a1c-b95f-44ff-9723-e2fac845da3b,Head-SCC,1,10
336,d72a7338-c144-4c62-a70e-2177a3b4b77e,Kidney-ChRCC,2,10
337,c56505cb-e150-408d-9df6-3af4e608c376,Kidney-ChRCC,3,10
338,4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c,Kidney-ChRCC,4,10
339,93b51c61-6eea-4228-a102-840a2e118522,Kidney-ChRCC,5,10
340,9d29543e-8601-4fd0-8e76-3df3de465cab,Kidney-ChRCC,6,10
341,09537dce-c797-4b60-962a-d4c3cd6ab00a,Kidney-ChRCC,7,10
342,64f696a6-58b2-40a8-b848-fd775cd52529,Kidney-ChRCC,8,10
343,148536ce-ee2a-4952-a19d-10d6f44146b9,Kidney-ChRCC,9,10
345,c00de7a0-0b09-4e07-988c-ef2a7f8e932a,Kidney-ChRCC,1,10
346,ba686386-8113-4885-b20f-6ad09a295604,Kidney-ChRCC,2,10
347,d113ce88-04ab-4675-b363-92f80c28de34,Kidney-ChRCC,3,10
348,58c7e9c3-1345-48c0-a758-0887358b8696,Kidney-ChRCC,4,10
349,c6d6f49e-6e95-4e41-8388-71f6fe017d80,Kidney-ChRCC,5,10
350,9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9,Kidney-ChRCC,6,10
351,2ccd028d-e7e0-4f77-a512-f658a31819a4,Kidney-ChRCC,7,10
352,322f0b01-2118-4dbe-aba1-3875a54ee71b,Kidney-ChRCC,8,10
353,d648c804-4eaf-4252-8b6f-13378158a07d,Kidney-ChRCC,9,10
355,9fc0e0e8-1b0f-400c-b4cf-126193283695,Kidney-ChRCC,1,10
356,e9032df3-8692-4146-a867-b9b64c9b310a,Kidney-ChRCC,2,10
357,9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0,Kidney-ChRCC,3,10
358,fae88d21-171c-4df4-b258-3c5948a1034b,Kidney-ChRCC,4,10
359,cdf313c8-59f9-41c6-9bd2-f47cb4287da5,Kidney-ChRCC,5,10
360,7087a2b6-7fc4-45b0-8c48-248864f03deb,Kidney-ChRCC,6,10
361,1e8ae8dd-74c1-44d5-a74e-bfdce801c736,Kidney-ChRCC,7,10
362,07e0e938-f61f-477a-92a2-5b7e74b78943,Kidney-ChRCC,8,10
363,4ecbfd89-393f-4126-aa1c-951a2c23ef89,Kidney-ChRCC,9,10
365,94434272-4cbd-4b4d-bd98-44f18526dd69,Kidney-ChRCC,1,10
366,bd2ec47b-a120-4b3b-b10d-aee09805ab33,Kidney-ChRCC,2,10
367,3ace181a-23bd-424e-a87e-e0c01a2a2cb8,Kidney-ChRCC,3,10
368,85ed2434-da94-4333-90ca-6ca4691cbdd3,Kidney-ChRCC,4,10
369,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,Kidney-ChRCC,5,10
370,34739bd6-b3be-441d-8cdb-e4233bf14080,Kidney-ChRCC,6,10
371,f38fc6ac-2af8-4d89-a514-4e2c5fdf08de,Kidney-ChRCC,7,10
372,81bb13fc-f082-4c0b-8066-1729f11ef617,Kidney-ChRCC,8,10
373,6400c324-2c94-477d-acb9-669d4ea46f1e,Kidney-ChRCC,9,10
375,24f887e1-ce82-40f3-9674-11102bd076c0,Kidney-ChRCC,1,10
376,9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b,Kidney-ChRCC,2,10
377,345a06d6-fa5c-4674-a847-88a6b537cf3c,Kidney-ChRCC,3,10
378,715f59dd-a80f-422d-988c-f73f4b987baf,Kidney-ChRCC,4,10
379,97c1a300-978d-4df1-9e97-ce2f92b9eff1,Kidney-ChRCC,5,10
380,9a90f951-ad96-4883-b97f-ac43395dae5d,Kidney-ChRCC,6,10
381,3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5,Kidney-RCC,7,10
382,f64e9609-d75d-400c-a92d-d77fd54d6c29,Kidney-RCC,8,10
383,252a1c43-f954-44d7-8e31-6bcd0157a05c,Kidney-RCC,9,10
385,81d0d6bb-7319-4b67-bcf7-36df24e76b43,Kidney-RCC,1,10
386,fd74de4d-6973-4597-a541-e8a13d80ad55,Kidney-RCC,2,10
387,9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa,Kidney-RCC,3,10
388,a56cd282-f6c5-4373-b3d8-676562894598,Kidney-RCC,4,10
389,a54aac0e-4108-49cf-bf50-687031c7cda6,Kidney-RCC,5,10
390,68b7fdb1-22b5-4152-9e69-a41151640cd8,Kidney-RCC,6,10
391,063cfacf-9933-4a2d-8921-0aeb76e12779,Kidney-RCC,7,10
392,51206157-94cc-4702-8247-c98283b487aa,Kidney-RCC,8,10
393,bcf54c96-2b62-4e24-926f-d77576250dd1,Kidney-RCC,9,10
395,10d15b7a-16d1-4953-aaef-f193ffa97f42,Kidney-RCC,1,10
396,64446aec-c125-4c81-b9cc-62482cb1aaed,Kidney-RCC,2,10
397,0f53e757-1823-409f-a0ea-249270728e15,Kidney-RCC,3,10
398,54842328-9432-4820-8976-7964bf9bf147,Kidney-RCC,4,10
399,267a9862-17bd-4056-ba4a-1f373736ffbb,Kidney-RCC,5,10
400,d991f23a-dc1b-427a-b798-bd4187d3aa02,Kidney-RCC,6,10
