,samples,nm_class,slices,fold
19,8f8d45f-4763-472e-9c4d-6787ba00164b.csv,Lymph-BNHL,4,10
20,b02e3ad-4423-491e-993a-561e80dc7bcf.csv,Lymph-BNHL,5,10
21,b36ac4b-eed3-4591-8b4f-b44049dfc5ed.csv,Lymph-BNHL,6,10
22,c3ada8b-9650-4859-9857-43209c0f7cea.csv,Lymph-BNHL,7,10
23,f0a660c-ba3c-49bb-90f7-39b0034cea82.csv,Lymph-BNHL,8,10
24,b55c58d-f95a-4a1d-9aa1-8d2c026656a9.csv,Lymph-BNHL,9,10
26,e7ccab5-5b1d-4147-b907-77cab8f0837e.csv,Lymph-BNHL,1,10
27,e94aa64-7dd3-4d63-a5de-b4050d3dfafa.csv,Lymph-BNHL,2,10
28,1dba8d1-8aad-474c-a82b-20b28ab818bd.csv,Lymph-BNHL,3,10
29,61df2ae-fcf1-4b93-be0a-c14954fe7c42.csv,Lymph-BNHL,4,10
30,a4309b0-2aca-4d6a-ac50-039b28406bba.csv,Lymph-BNHL,5,10
31,adc846a-42cb-4ebd-a954-e31eb29d7572.csv,Lymph-BNHL,6,10
32,d1a4587-adb4-4a65-943e-f19efe8de142.csv,Lymph-BNHL,7,10
33,d72d06d-b6af-4294-9eef-6e61e067761f.csv,Lymph-BNHL,8,10
34,de7441f-a609-4a75-9fe7-17a647079ac1.csv,Lymph-BNHL,9,10
36,e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83.csv,Lymph-BNHL,1,10
37,6e57223-264e-489d-bc9a-a07789065c40.csv,Lymph-BNHL,2,10
38,78ba169-1d2f-4187-b174-082bbc6a5bd2.csv,Lymph-BNHL,3,10
39,bcf473f-417d-47a5-9745-ac7faf830b1f.csv,Lymph-BNHL,4,10
40,f18b334-6616-406f-8f33-0592b56c14e6.csv,Lymph-BNHL,5,10
41,26c9788-d70c-449b-b9dc-5e3f6fc00991.csv,Lymph-BNHL,6,10
42,50fe009-da01-4717-89df-9c95fafe3d7e.csv,Lymph-BNHL,7,10
43,87baf0b-aed9-4ab2-adb6-556a1d177a24.csv,Lymph-BNHL,8,10
44,1982a1b-52a4-440f-bd5d-62a0e6cc7fd9.csv,Lymph-BNHL,9,10
46,8bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8.csv,Lymph-BNHL,1,10
47,9e81ab3-5466-4324-9387-2de00d62315c.csv,Lymph-BNHL,2,10
48,1b4dd02-34ec-4ddc-8818-ed888a60ad88.csv,Lymph-BNHL,3,10
49,1cc0f39-6677-4f2e-9a75-d30152b188f3.csv,Lymph-BNHL,4,10
50,2b8cda8-fbff-455e-b0db-7ff6528bd6c8.csv,Lymph-BNHL,5,10
51,58631eb-4e91-4aad-809c-c3948519313d.csv,Lymph-BNHL,6,10
52,66ecfe7-caa6-4565-9418-6b9d6c8a3b43.csv,Lymph-BNHL,7,10
53,74f64e9-8a0d-4f88-92c4-7e831842b1d1.csv,Lymph-BNHL,8,10
54,90e840c-1d1d-4874-a8eb-f9d9a2b50a1c.csv,Lymph-BNHL,9,10
56,ddcf0d9-312f-4055-8984-55d463face34.csv,Lymph-BNHL,1,10
57,fc11cb6-9d79-41c3-bb45-0dadda890e8d.csv,Lymph-BNHL,2,10
58,29f2216-6ab3-414f-a814-49b69d4b49d9.csv,Lymph-BNHL,3,10
59,95a1ad2-faca-4a37-a59d-e62455985afb.csv,Lymph-BNHL,4,10
60,b3e7a03-cf8c-4da8-bc36-20129d7783ba.csv,Lymph-BNHL,5,10
61,c27fedd-b1b3-4af0-9e9b-20271854db08.csv,Lymph-BNHL,6,10
62,e842227-2bc6-4185-bedb-abeb03836b51.csv,Lymph-BNHL,7,10
63,29278af-7ecf-403e-b6a9-623ea7879d05.csv,Lymph-BNHL,8,10
64,31b6123-c1b7-4cd0-86d8-b2e640cce9da.csv,Lymph-BNHL,9,10
66,a847c3d-d3a7-46aa-a81b-db5099a458fb.csv,Lymph-BNHL,1,10
67,bedd46c-47b8-4242-adb6-12835400cb3f.csv,Lymph-BNHL,2,10
68,c2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a.csv,Lymph-BNHL,3,10
69,d0700e2-048a-4856-a77a-bc0b6f25f0e2.csv,Lymph-BNHL,4,10
70,2190e26-1809-4aba-9f45-07c2edb3b4a4.csv,Lymph-BNHL,5,10
71,330c50b-c45f-413d-918f-33275d0d8f91.csv,Lymph-BNHL,6,10
72,9dbc78e-44ce-427c-bbeb-de8d097bde2c.csv,Lymph-BNHL,7,10
73,aa02e74-9cae-4996-858e-17d9f52d924b.csv,Lymph-BNHL,8,10
74,c1d5327-2e76-4e0e-b749-72a559469d0d.csv,Lymph-BNHL,9,10
76,d6bd940-ef06-433a-80d9-dca5683e9cd2.csv,Lymph-BNHL,1,10
77,dbcffb0-c7da-4e7d-8002-9feffe48533c.csv,Lymph-BNHL,2,10
78,66926a8-474d-482c-bfb7-043029c8b737.csv,Lymph-BNHL,3,10
79,c7bba1d-8990-4557-a565-9cff1085f023.csv,Lymph-BNHL,4,10
80,e85ccf3-6621-4976-b187-2f28d45dd4d9.csv,Lymph-BNHL,5,10
81,31cce9d-1b38-44fd-9378-0d128e12a011.csv,Lymph-BNHL,6,10
82,6ee68e5-ceb3-4a63-b3bd-e64fe5398102.csv,Lymph-BNHL,7,10
83,733cf1a-4c42-4def-b6cb-5ef2c6a27fcd.csv,Lymph-BNHL,8,10
84,b9ce6c6-529c-4da6-92c4-f4f3fc3fe109.csv,Lymph-BNHL,9,10
86,c4bc4c4-2cc1-4a2e-a9f2-613088af17bf.csv,Lymph-BNHL,1,10
87,d8f3e1c-6ed6-41c2-957d-6f679a3cb3ca.csv,Lymph-BNHL,2,10
88,f814571-57f1-4e55-bc1a-c892c568c4ba.csv,Lymph-BNHL,3,10
89,2b09705-c5c8-48ee-a90e-19648a7bf2cb.csv,Lymph-BNHL,4,10
90,2fa7251-507e-4d76-95a3-a228adc3885a.csv,Lymph-BNHL,5,10
91,6168db0-d12f-4218-8ab9-bd704201cb2b.csv,Lymph-BNHL,6,10
92,84e0649-a2e8-4873-9cb6-1aa65601ae3a.csv,Lymph-BNHL,7,10
93,89e9c69-ffcd-4a4c-818d-1dee43ddc76a.csv,Lymph-BNHL,8,10
94,98e4e23-a139-4fff-b017-35f3f976eddd.csv,Lymph-BNHL,9,10
96,047cb85-8f88-45d5-83c3-0416c9f3fff7.csv,Lymph-BNHL,1,10
97,04aecf0-eb12-4ab9-928e-7bcf201b0b40.csv,Lymph-BNHL,2,10
98,2c08ac1-4755-4c36-a11d-338d8df9fa0d.csv,Lymph-BNHL,3,10
99,60007b3-0603-4ad1-8b47-d2d4c4c621e4.csv,Lymph-BNHL,4,10
100,9837a56-7244-4846-a63d-266e6a92f168.csv,Lymph-BNHL,5,10
101,9dc999f-6dde-448d-9cf1-2897ddcf7b0b.csv,Lymph-BNHL,6,10
102,a676301-902f-473f-8313-5bff34ae549a.csv,Lymph-BNHL,7,10
103,ce8d8c6-f2a0-43a8-9a7a-b9c519a6686c.csv,Lymph-BNHL,8,10
104,df7dfb7-9285-46b3-be60-672164507705.csv,Lymph-BNHL,9,10
1,5da3161-1444-4188-914d-19762de3a443.csv,Lymph-CLL,1,10
2,8f7812b-0d74-42ba-985b-d0a027e8a80c.csv,Lymph-CLL,2,10
3,b6cd7df-6970-4d60-b7b5-85002a7d8781.csv,Lymph-CLL,3,10
4,157a548-6770-4c89-a84c-bcf6f0e96ea8.csv,Lymph-CLL,4,10
5,193a9c4-5aab-4cd7-a690-60c96bd1172d.csv,Lymph-CLL,5,10
6,32f7f2a-b902-4343-aa08-cf6a7af10b9a.csv,Lymph-CLL,6,10
7,40d6ef7-0217-4d16-9add-215d0d14ba06.csv,Lymph-CLL,7,10
8,4cbcbb1-028b-471a-bb4f-8b29cfa5e4eb.csv,Lymph-CLL,8,10
9,5563a10-47a8-401d-a507-2c7101f7ae60.csv,Lymph-CLL,9,10
11,bdfaa8a-1b7e-4251-b135-ce5e4568371b.csv,Lymph-CLL,1,10
12,de83d45-8492-4b83-9055-a9f43b823f91.csv,Lymph-CLL,2,10
13,1e7e43e-f9b1-4351-a6d9-b9cd06d15f68.csv,Lymph-CLL,3,10
14,2cd3875-a123-4f0d-8cd1-371958208ad6.csv,Lymph-CLL,4,10
15,6c301a6-a597-4c24-9f6c-2293e5ae41c7.csv,Lymph-CLL,5,10
16,78b2498-1d64-493b-ac43-3489ec86f313.csv,Lymph-CLL,6,10
17,a7f6aac-8f94-4815-8b94-0ea7db71135c.csv,Lymph-CLL,7,10
18,df17728-33e8-45ab-833b-ef68a5482daa.csv,Lymph-CLL,8,10
19,f324d8b-ec7b-4d3b-9d64-65f9fc6630a2.csv,Lymph-CLL,9,10
21,67fdef3-d7af-4996-932f-cc5087e843dc.csv,Lymph-CLL,1,10
22,9a5d94d-e8c8-4057-be96-362ffbafb94d.csv,Lymph-CLL,2,10
23,de261ea-6478-4f96-8ca1-30be130e945f.csv,Lymph-CLL,3,10
24,e8a2c90-e747-4a22-bc9e-0b062479fec2.csv,Lymph-CLL,4,10
25,ee54a3c-69ba-479a-b1fe-79917e1b6dd5.csv,Lymph-CLL,5,10
26,f72f750-5666-44e7-acaf-a912d89475be.csv,Lymph-CLL,6,10
27,3d630aa-3890-401c-bf56-e3a9f325734f.csv,Lymph-CLL,7,10
28,808f9e1-452d-45eb-9b87-2f87c67d3452.csv,Lymph-CLL,8,10
29,9ce0836-adec-4f62-ac01-dbdfbb96d9fc.csv,Lymph-CLL,9,10
31,b8c6b0c-0d0c-4834-a2f3-691e0919b902.csv,Lymph-CLL,1,10
32,b91ece6-c9b2-4889-b18c-c63eb58eb061.csv,Lymph-CLL,2,10
33,0f4d836-79a9-4bc7-a63a-7aa29e41d418.csv,Lymph-CLL,3,10
34,13bafce-375c-49b0-ae75-6c607abd05d8.csv,Lymph-CLL,4,10
35,37cccf2-fb25-448b-813e-ca5d5642b910.csv,Lymph-CLL,5,10
36,5c82198-5be6-4cc5-b5b3-b707af234107.csv,Lymph-CLL,6,10
37,b4b2312-acb5-4329-8d46-7f93213e3daf.csv,Lymph-CLL,7,10
38,f53bcda-2fd3-4574-9cc2-5efe353372b2.csv,Lymph-CLL,8,10
39,16ff577-c5c3-432e-a857-f29901de119c.csv,Lymph-CLL,9,10
41,6b4a1f3-480f-4050-96ac-920c1c080864.csv,Lymph-CLL,1,10
42,cfce053-bfd6-4ca0-b74b-b2e4549e4f1f.csv,Lymph-CLL,2,10
43,ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb.csv,Lymph-CLL,3,10
44,67517f2-f94c-44bb-9af6-36b662b166ef.csv,Lymph-CLL,4,10
45,9524d64-8f4a-4889-b345-33198808b9de.csv,Lymph-CLL,5,10
46,b296706-b535-45a0-9a8e-4a34a8c33bb5.csv,Lymph-CLL,6,10
47,d52a9e7-b5a9-4519-96fd-e8be42a7890c.csv,Lymph-CLL,7,10
48,f7e007e-4b06-4328-b116-6dcdb2ad8181.csv,Lymph-CLL,8,10
49,70e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee.csv,Lymph-CLL,9,10
51,c4038b6-c02a-46db-9514-c13b88d9bf48.csv,Lymph-CLL,1,10
52,cce153d-953d-40c5-976b-60f6a143608c.csv,Lymph-CLL,2,10
53,fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6.csv,Lymph-CLL,3,10
54,0de4296-0223-4b9f-8abb-6db278bfc932.csv,Lymph-CLL,4,10
55,1397d9c-3120-407f-8847-74b356943469.csv,Lymph-CLL,5,10
56,15cbb43-9e00-433d-818f-531011bea57e.csv,Lymph-CLL,6,10
57,9e7016a-c3c1-431c-8838-beb78a3cc017.csv,Lymph-CLL,7,10
58,c730cfb-3fd6-428a-a0a4-c061ca5db06c.csv,Lymph-CLL,8,10
59,e99b8d9-6f0d-4fe0-9c1e-d286c0714909.csv,Lymph-CLL,9,10
61,7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3.csv,Lymph-CLL,1,10
62,83e247a-8f65-4be4-9c6e-a72c4abffae8.csv,Lymph-CLL,2,10
63,9a240f3-d237-4bb8-b968-e4a3cc7c2633.csv,Lymph-CLL,3,10
64,9d055c6-6c53-4e85-8270-34883a1342a9.csv,Lymph-CLL,4,10
65,c23a8d2-ac42-4031-9dd4-9b56baeb246e.csv,Lymph-CLL,5,10
66,d92f17f-11e6-49bd-9835-6b2f47053485.csv,Lymph-CLL,6,10
67,eeb01b4-790e-4929-bd59-6aad837603b1.csv,Lymph-CLL,7,10
68,7722577-f200-4dec-97f6-4fab3a9ba52d.csv,Lymph-CLL,8,10
69,cd52bcb-6e35-4220-9775-96dabff926b4.csv,Lymph-CLL,9,10
71,13d7ee5-2bf0-43e4-9cd3-9326ed9355cf.csv,Lymph-CLL,1,10
72,459dba5-b27c-46f0-b5b8-c62d597a0542.csv,Lymph-CLL,2,10
73,569b867-dadd-4591-af17-7e9b74699561.csv,Lymph-CLL,3,10
74,642b9cc-bdb1-4796-9692-8be92398be17.csv,Lymph-CLL,4,10
75,9f87f0d-4967-4be2-8b92-a20f1980ea22.csv,Lymph-CLL,5,10
76,a49fdb1-d55a-427c-9819-90980dcd956f.csv,Lymph-CLL,6,10
77,1be624b-eb76-4ce3-a6ba-ffc5b23953d3.csv,Lymph-CLL,7,10
78,5423a93-0a72-43cf-a7ae-9011f47553c7.csv,Lymph-CLL,8,10
79,88296ac-bb0d-47ab-9051-6c358f0af780.csv,Lymph-CLL,9,10
81,c505248-ed04-4f77-a7c6-3fefbc5df27b.csv,Lymph-CLL,1,10
82,e99a4de-e916-4572-ac9e-73e341827229.csv,Lymph-CLL,2,10
83,ef5526a-774a-4704-bb24-10c4e713649a.csv,Lymph-CLL,3,10
84,1f0c565-6ed3-4e42-bc3e-c7b0003e837a.csv,Lymph-CLL,4,10
85,a4a5ca7-86f9-47c7-81be-0c2c669a999f.csv,Lymph-CLL,5,10
86,ba6d269-27f8-4e50-b59a-5d639bdd5cff.csv,Lymph-CLL,6,10
87,bc1a26b-9582-4756-acd5-b02d1152319d.csv,Lymph-CLL,7,10
88,f3b454c-b2cf-4f68-a2ab-733620b6714e.csv,Lymph-CLL,8,10
89,1fdacf3-2bb5-400c-895d-ec7f472fa0d4.csv,Lymph-CLL,9,10
91,5c8f98a-c34a-49e8-a655-d8f29487b55c.csv,Lymph-CLL,1,10
92,a9996c3-b874-4424-a5a6-f1c7c0f42b9b.csv,Lymph-CLL,2,10
93,b74cca4-ac9c-4be0-80e3-e71592f96aae.csv,Lymph-CLL,3,10
94,fa976f0-aa60-4867-842e-361afa7d68ac.csv,Lymph-CLL,4,10
0,8e61a02-654c-c226-e040-11ac0d481b60.csv,Myeloid-MPN,5,10
1,8e61a02-6e5e-c8e2-e040-11ac0d481b70.csv,Myeloid-MPN,6,10
2,8e61a02-8c03-ad45-e040-11ac0d481b62.csv,Myeloid-MPN,7,10
3,8e61a02-8c9e-aaee-e040-11ac0d481b6a.csv,Myeloid-MPN,8,10
4,8e61a02-909d-a906-e040-11ac0d481b6e.csv,Myeloid-MPN,9,10
6,8e61a02-938b-9428-e040-11ac0d481b6c.csv,Myeloid-MPN,1,10
7,8e61a06-42fa-e42c-e040-11ac0d481b72.csv,Myeloid-MPN,2,10
8,8efa5ad-3a4d-39d6-e040-11ac0c480132.csv,Myeloid-MPN,3,10
9,8efc19a-1e4b-e1b0-e040-11ac0c48104e.csv,Myeloid-MPN,4,10
10,8f0136b-09ec-d079-e040-11ac0c4842e7.csv,Myeloid-MPN,5,10
11,8f024e5-7096-3047-e040-11ac0d481c0f.csv,Myeloid-MPN,6,10
12,8f0a423-1a3e-4fcc-e040-11ac0c481cb6.csv,Myeloid-MPN,7,10
13,8f61e36-b934-9410-e040-11ac0c4804cc.csv,Myeloid-MPN,8,10
14,8f7f274-dd98-3bb0-e040-11ac0c483fcd.csv,Myeloid-MPN,9,10
16,8fae6e5-93b5-7233-e040-11ac0c4830e7.csv,Myeloid-MPN,1,10
17,8fb791c-08b4-b6e1-e040-11ac0d4868f3.csv,Myeloid-MPN,2,10
18,9012277-55c4-2486-e040-11ac0c48236f.csv,Myeloid-MPN,3,10
19,901c7f7-891e-8ec1-e040-11ac0c480829.csv,Myeloid-MPN,4,10
20,9020478-c741-6776-e040-11ac0d481228.csv,Myeloid-MPN,5,10
21,9031d03-def1-24b4-e040-11ac0c486570.csv,Myeloid-MPN,6,10
22,9039bd6-8fa6-37cb-e040-11ac0d486d06.csv,Myeloid-MPN,7,10
23,903cfe2-c082-1bf6-e040-11ac0d4809f7.csv,Myeloid-MPN,8,10
24,9052bfc-94a0-cb29-e040-11ac0c48284a.csv,Myeloid-MPN,9,10
26,90cab09-6797-eccb-e040-11ac0d486aa3.csv,Myeloid-MPN,1,10
27,90d51f8-3bc4-2e66-e040-11ac0d484d19.csv,Myeloid-MPN,2,10
28,90dbdbf-f8cd-e0d8-e040-11ac0c482576.csv,Myeloid-MPN,3,10
29,90f8204-4d65-04fa-e040-11ac0c4841bb.csv,Myeloid-MPN,4,10
30,9101872-d864-c508-e040-11ac0c4818b5.csv,Myeloid-MPN,5,10
31,9116dda-19f4-9e1b-e040-11ac0c4872b8.csv,Myeloid-MPN,6,10
32,91661d6-a2b5-fac2-e040-11ac0d4852fd.csv,Myeloid-MPN,7,10
33,91a9af2-7909-099e-e040-11ac0c484205.csv,Myeloid-MPN,8,10
34,91ba748-5a05-e738-e040-11ac0c486a08.csv,Myeloid-MPN,9,10
36,91d1645-9b68-edbb-e040-11ac0c4854d8.csv,Myeloid-MPN,1,10
37,91faa2e-ea53-bef4-e040-11ac0d485f5d.csv,Myeloid-MPN,2,10
38,920200e-f349-3730-e040-11ac0d4825cc.csv,Myeloid-MPN,3,10
39,920ef57-c942-d2e1-e040-11ac0d481706.csv,Myeloid-MPN,4,10
40,92268fe-7a92-51e8-e040-11ac0d48733a.csv,Myeloid-MPN,5,10
41,925f24b-bffd-89ab-e040-11ac0d48682f.csv,Myeloid-MPN,6,10
42,926087f-0bec-1316-e040-11ac0c480a58.csv,Myeloid-MPN,7,10
43,92a78d1-90ff-70c8-e040-11ac0d485eca.csv,Myeloid-MPN,8,10
44,92b2c52-ed64-4594-e040-11ac0d48425c.csv,Myeloid-MPN,9,10
46,92c8821-daba-3727-e040-11ac0d480224.csv,Myeloid-MPN,1,10
47,92fde51-6a19-6641-e040-11ac0c484074.csv,Myeloid-MPN,2,10
48,937fc8b-6fa7-12fd-e040-11ac0d4850f9.csv,Myeloid-MPN,3,10
49,938b6f4-a457-c624-e040-11ac0c486fad.csv,Myeloid-MPN,4,10
50,939f757-a415-ad44-e040-11ac0d4868e5.csv,Myeloid-MPN,5,10
51,93abbbf-5e13-9b85-e040-11ac0d485718.csv,Myeloid-MPN,6,10
52,93c9e35-c76c-2b59-e040-11ac0d485dee.csv,Myeloid-MPN,7,10
53,93dd46d-4611-e84e-e040-11ac0c483323.csv,Myeloid-MPN,8,10
54,942b732-7c0b-7ec6-e040-11ac0c483f86.csv,Myeloid-MPN,9,10
1,1df36af-3617-40fc-9892-f54ce433cf71.csv,Ovary-AdenoCA,1,10
2,52665d1-ab75-4f40-be5a-b88154c8beed.csv,Ovary-AdenoCA,2,10
3,664753b-7566-41e0-8006-7009c6735406.csv,Ovary-AdenoCA,3,10
4,9508a0d-ebe0-4fa1-b7b2-1710814181cd.csv,Ovary-AdenoCA,4,10
5,ae2193f-0d68-485a-b8c2-7568cbcce33e.csv,Ovary-AdenoCA,5,10
6,d0793c1-df1b-4db1-ba36-adcb960cc0f5.csv,Ovary-AdenoCA,6,10
7,ead45d8-d785-4404-8319-2ef951e02e03.csv,Ovary-AdenoCA,7,10
8,23c9d1c-72ba-4d82-8e57-d5caa52a40ba.csv,Ovary-AdenoCA,8,10
9,27b0f7d-d24e-48b7-ac25-d3f14a43952d.csv,Ovary-AdenoCA,9,10
11,292e13b-d7c6-447b-a227-9a8113215580.csv,Ovary-AdenoCA,1,10
12,29de5b2-d9b0-4762-9ef8-72d98231fb50.csv,Ovary-AdenoCA,2,10
13,4ed7388-41ed-43d4-afb2-04cd6410d5d2.csv,Ovary-AdenoCA,3,10
14,659bae5-3140-4d05-891c-81b48277b2fc.csv,Ovary-AdenoCA,4,10
15,6df7888-2480-4394-8856-d57a6ef371d2.csv,Ovary-AdenoCA,5,10
16,7ed8831-a261-42d9-8ff3-cf75a6cb2a24.csv,Ovary-AdenoCA,6,10
17,be8fa2c-8fea-4e8c-90db-c04d9fcdbf49.csv,Ovary-AdenoCA,7,10
18,dc9e7fd-fc62-4b32-9619-4e02a266a385.csv,Ovary-AdenoCA,8,10
19,5f73b03-4ba8-47ba-ad80-6ccb82105c98.csv,Ovary-AdenoCA,9,10
21,b40a733-7a63-4bb8-a953-95a4ee28f962.csv,Ovary-AdenoCA,1,10
22,b4feb84-89e4-4c38-8561-5ffab02c8132.csv,Ovary-AdenoCA,2,10
23,c9dc04b-e9ec-4cf1-ab2c-a18edb30dd37.csv,Ovary-AdenoCA,3,10
24,f2eaecc-6509-423f-b63a-8c3bea1ba4a4.csv,Ovary-AdenoCA,4,10
25,3ea81f2-db2c-4567-bd7b-4cb9aadfef88.csv,Ovary-AdenoCA,5,10
26,5ceba07-0759-4fbe-b076-af821a528cf0.csv,Ovary-AdenoCA,6,10
27,7522f18-77b2-4414-8df8-3c2c8048adba.csv,Ovary-AdenoCA,7,10
28,a5eaed6-fcfd-437a-b61c-fd3725c64717.csv,Ovary-AdenoCA,8,10
29,a6bce45-0431-49d8-82df-b1d9a738e5a6.csv,Ovary-AdenoCA,9,10
31,2465bbd-289b-4e96-98fe-76809c5e1520.csv,Ovary-AdenoCA,1,10
32,2af8f74-fd4b-486d-bc11-db53cc471d62.csv,Ovary-AdenoCA,2,10
33,4eebc04-c027-45ae-beca-c4012b494f29.csv,Ovary-AdenoCA,3,10
34,679f37a-4f09-449b-a1d8-1f02847996da.csv,Ovary-AdenoCA,4,10
35,6f19b5c-3eba-4b23-a1ab-9748090ca4e5.csv,Ovary-AdenoCA,5,10
36,e913899-eeb8-4630-ba9d-41a81ced8069.csv,Ovary-AdenoCA,6,10
37,04cdfc5-6721-43ef-b31e-fdf52f0cd9cd.csv,Ovary-AdenoCA,7,10
38,1b25b37-f75c-4380-a0f6-5273e0b7ee33.csv,Ovary-AdenoCA,8,10
39,3bcbb68-addd-47fc-9910-cd1d3f38197d.csv,Ovary-AdenoCA,9,10
41,8faf969-bf37-4180-8807-2f44f2cc8eda.csv,Ovary-AdenoCA,1,10
42,b560f4c-d2a3-43fa-b394-abef78bdefc1.csv,Ovary-AdenoCA,2,10
43,cc7c966-499e-49e3-b509-4eeb00ee03d4.csv,Ovary-AdenoCA,3,10
44,d922e48-aa70-454d-9417-c9af686feebc.csv,Ovary-AdenoCA,4,10
45,69f0e01-28f6-4ed8-bdb5-73f84ea28f78.csv,Ovary-AdenoCA,5,10
46,797443c-eb4a-4654-b957-c0056e5a4206.csv,Ovary-AdenoCA,6,10
47,821446e-8e76-46fe-b0b9-47feb46d2585.csv,Ovary-AdenoCA,7,10
48,c31d730-1734-44ac-92b3-760981528723.csv,Ovary-AdenoCA,8,10
49,ce42746-88aa-485f-a1c4-1759aad95914.csv,Ovary-AdenoCA,9,10
51,fffe0cf-bb38-4e77-88ab-a256bd7fbbce.csv,Ovary-AdenoCA,1,10
52,45b8756-0eab-423f-8cde-e0ff1aaa6596.csv,Ovary-AdenoCA,2,10
53,a921087-8e62-4a93-a757-fd8cdbe1eb8f.csv,Ovary-AdenoCA,3,10
54,fdd07a4-4a27-40c3-af92-a0074e6391f5.csv,Ovary-AdenoCA,4,10
55,093649a-74d6-4832-9154-8cc0182fa381.csv,Ovary-AdenoCA,5,10
56,0f02aec-c07a-4bcb-b547-e60f8c33a7b1.csv,Ovary-AdenoCA,6,10
57,4ca6ab0-9edc-4636-9d27-55cdba334d7d.csv,Ovary-AdenoCA,7,10
58,658f4f5-9a50-4195-8ea3-227951977647.csv,Ovary-AdenoCA,8,10
59,6f23897-dba0-4e89-8381-d174eaa6fcc1.csv,Ovary-AdenoCA,9,10
61,9dad92e-5b3f-479a-a6da-a94ee7df7f8a.csv,Ovary-AdenoCA,1,10
62,a69f3ca-4e17-4daa-8722-a36316e345ba.csv,Ovary-AdenoCA,2,10
63,b28f6d2-4b7d-493b-826e-b119a4fb0cb4.csv,Ovary-AdenoCA,3,10
64,020b6a5-8325-4b0d-84d9-04371c857910.csv,Ovary-AdenoCA,4,10
65,41fcb56-e059-403d-aab1-0692a3ecc45e.csv,Ovary-AdenoCA,5,10
66,5fc38ac-2b36-4c46-abbf-8d2d52ff9626.csv,Ovary-AdenoCA,6,10
67,a5bb831-8cb8-4de0-b94b-088cb38def1a.csv,Ovary-AdenoCA,7,10
68,aecfc8f-62ea-4acf-aa00-d1f0fe6c6556.csv,Ovary-AdenoCA,8,10
69,e6806c4-d331-4025-abee-2f576e3bf182.csv,Ovary-AdenoCA,9,10
71,1fc7064-abf5-477d-983e-576a784e1d40.csv,Ovary-AdenoCA,1,10
72,3135834-3af0-4e98-bc6f-ad8ddf33db80.csv,Ovary-AdenoCA,2,10
73,330a96e-9897-4605-b5f1-5b5ef45cd365.csv,Ovary-AdenoCA,3,10
74,cd510de-b732-4a1a-8b72-6d22e763540b.csv,Ovary-AdenoCA,4,10
75,e82fead-2671-4335-a342-67bb69935ad9.csv,Ovary-AdenoCA,5,10
76,243adb4-b3e7-4e0e-bc0d-625aa8dbb1be.csv,Ovary-AdenoCA,6,10
77,75b2663-dcc6-411c-bfcc-574aa33cf388.csv,Ovary-AdenoCA,7,10
78,97941dd-9844-4db2-9e25-42c725f47d70.csv,Ovary-AdenoCA,8,10
79,bb2cf2f-8f32-43d4-846c-d1020e6329ec.csv,Ovary-AdenoCA,9,10
81,c9b66f5-fcb8-4545-ab2d-438bb810edc0.csv,Ovary-AdenoCA,1,10
82,ff518fb-6da7-4dfc-ae4c-bd3f641028e2.csv,Ovary-AdenoCA,2,10
83,2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1.csv,Ovary-AdenoCA,3,10
84,691d6b3-8e70-4951-8551-2ee4e4d0d10b.csv,Ovary-AdenoCA,4,10
85,767254e-b289-4904-a80f-050cf01ff8ba.csv,Ovary-AdenoCA,5,10
86,9959f68-c385-4c1f-9188-8203844d288e.csv,Ovary-AdenoCA,6,10
87,d9efdef-a7fb-49e5-9515-63606ae8bbfc.csv,Ovary-AdenoCA,7,10
88,f6c7066-6611-43ec-aef1-295a976cce5b.csv,Ovary-AdenoCA,8,10
89,2e4dc23-992d-4e44-add4-2972718083cb.csv,Ovary-AdenoCA,9,10
91,4bf6034-aeae-48a6-907b-10e2cc904015.csv,Ovary-AdenoCA,1,10
92,67cad13-e849-48b0-926c-10b6046ba0b9.csv,Ovary-AdenoCA,2,10
93,8c2b4b2-e12b-43d2-bafc-87b29f027797.csv,Ovary-AdenoCA,3,10
94,9e66fc5-9018-4568-b388-c5eb756f7823.csv,Ovary-AdenoCA,4,10
95,a43386c-47f8-4e03-b6ca-8b94e13792e7.csv,Ovary-AdenoCA,5,10
96,bbd54db-4470-4df6-b5be-3e175c7133b0.csv,Ovary-AdenoCA,6,10
97,ce54d09-9827-4fe2-abe1-c5b7d528ba7f.csv,Ovary-AdenoCA,7,10
98,45f3391-2e74-4767-817a-280cebac7c57.csv,Ovary-AdenoCA,8,10
99,4aaca83-3ae9-47f6-a975-c144767ad705.csv,Ovary-AdenoCA,9,10
101,84debc4-b47d-48ed-a0d0-2859f0ebf987.csv,Ovary-AdenoCA,1,10
102,9d98643-01ee-40c3-a617-e004559625cd.csv,Ovary-AdenoCA,2,10
